clean_text,label
rt i m so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha,0
i have no respect for people who cheat that shits just retarded,1
them hoes are clean,0
there s a different between ya bitch a ya friends your bitch rey to build wit you your friends just tryna compete,1
rt the people of the ghetto are rising up and fighting back whose side are you on,0
what are you gonna do i ma chase you out the club like mobb deep did to you pussy,1
homemade pussy eating,1
my grandma got a rosta colored dress it s so pretty she better let me borrow it,0
translation for the slow he out saving hoes by rt out here saving lives,1
we re here at the opening serving free samples of cider vegan sliders brownies,0
rt fucking retarded question,1
rt it was all yellow,0
and you kno we the opposite of down bitch we up,1
happy birthday to my pops old negro spiritual is today lol,0
rt shannon said u hoes cant be wit the glo,1
rt i peep everything and just know i ll slap a bitch with a smile on my face,1
photos kate upton cheers on the yankees at last night s game,0
rt art thou the bird whom man loves bestthe pious bird with t scarlet breast our robin that leaves these summer winds sobbing,0
all jokes aside i m goin thru it a niggah heart hurt smh,1
typical bitch during a break up tweeting smfh,1
niggas talk more than bitches these days,1
you ah lien ass hoe,1
rt most common white people activities wearing tapout shooting up schools calling you a nigger on xbox,1
i get paid too chill share the wealth lil nicca,0
then you would ve died if you didn t breathe bitch,1
rt bitch you love every team but the us lol rt this is the game i ve been waiting for i sincerely love both of these,1
your a punk pussy ass bitch dude you don t have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch,1
i got a measly followers on instagram that s probably why these bitches ain t takin me serious,1
kike your a soft nigga,1
rt lmao it will have a slope of x,0
rt if he asks what you about to do after y all get done fucking you a hoe,1
so yesterday i ran into a dude i went to high school with amp he used to be skinny as hell now omg same fucker who slit my tires years ago,1
rt rt on average but i can be an when need be on a scale of how ghetto are u,0
i actually get on with erin and think she s really nice bit you re so two faced and bitch about her all the time,1
once the brainwork is done on pacemakers at medical device companies they call in the contract tinker toy engineers like sc troll,0
i find a new song i like and play that hoe way more times than i should lol,1
rt i ve talked too much trash for ou to lose today,0
rt not a fucking charge even as a juvenile if you call a thug at this point just say nigger cuz it s,1
i don t know what you been told but i love them project hoes,0
rt don t tell a girl you ll never eat pussy cus you just lost that means all you do is have sex and you boring,1
rt just to settle it once and for all which came first the chicken or the egg the egg laid by a bird that was not a chicken,0
really craving my arroz con pollo y habichuelas right now,0
i love my amp but most days they remind me why birth control is important later in life i miss my baby bird come home,0
rt kill this beaner,1
sitting up here next to the neighborhood crazy bitch amp she keeps randomly busting out laughing,1
rt i d go crazy if these animals like them grabbed my mama like that i ain t going out like no bitch,1
niggas retarded lol,1
stupid freshman bitches that walk like slow as hell and u can t get around them hurry the fuck up sloth,1
rt i wish they made a hoe fax id be like show me the hoe fax before dateing a girl,1
this time a night dark skin niggas really turn into lightskin niggas i swear i seen a darkie try buying starbucks mins ago but they closed,1
lmfao watching brokeback mountain with taylor cuz we ve both never seen it aha,1
what is that monkey doing to those poor bottles,0
interesting,0
happy columbus day even likes and what the fuck is wrong with you fuckin,1
use to trap them birds now i m fly like a birdddd,0
rt recap in epic storybook ending derek jeter closes his last game in bronx with a,0
someone please bring me goldfish crackers,0
couldn t help it man niggas pussy for robbing a chick and shootin her,1
every spic cop in is loyal to the,1
rt every seth mcfarlene cartoon is trash yall love low iq comedy,0
sebastian is high on cat nip rn,0
my daughter makes me with i wasn t a hoe from age u on a roll tonight,1
seeing elder queer couples marry really is emotional they get to live their final years with equality and with dignity,1
rt ur fucking white trash,1
rt if you buy tickets for transformers d they just lock you in an aluminum trash can and toss you from an overpass into rus,0
rt ion like bitches that do slick shit just be straight up nd let me know wassup,1
it s the entire pats bandwagon they re faggots,1
so scared for orientation i hate meetin new people they re gonna think im this quiet girl but really im the craziest bitch they ll ever meet,1
with the birds i share this lonely view,0
rt charlie sheen engaged to porn star mens tips sex toy the adult toys,0
rt doing nothing as an agenda unbelievable that the dems failed to use that against the teabaggers,0
embrace it love it flip this group of mine runoff water colored turds off and make a pick,0
lmfaoooooo rt i m so glad my shorty ain t all over twitter and ig tryna be a famous columbus hoe,1
rt i don t care how much pussy i get i still got to jack my dick,1
derek jeter clap clap clapclapclap,0
reminds me of oreos lmao,0
nigor,0
i was informed about a bird pheonix today that i could not find a physical image of all paintings mythological or extinct,0
rt nov thanksgiving dinner pm proof on main a day being preoccupied with a giant bird in your,0
fuck you bitch,1
she sounded like a bird crowing,0
rt if she ever been on a club flyer she a hoe,1
twitpic a selfie with light colored eyes,0
yes i m white washed because i don t go around repping my hood and saying a bunch of ignorant nig terms,1
find a new hillbilly,0
rt so this is the woman who was a bird then turned into a woman from the sky in nigeria,0
rt so my homegirl fucked this alpha but little does she know she s just sloppy seconds how my pussy taste famu,1
i want it i love her gooks she is awesome where did you get it,0
yeah but sting was already a proven draw this is apples and oranges he signs people with the sole purpose of burying them,0
rt still the greatest tweet ever rt bitches run on emotion not logic a bitch will say if the number,1
i thought she was albino tho,0
good day honkies i said good day honkies,0
i m a boss ass bitch bitch bitch bitch bitch bitch bitch,1
rt charlie rose can you coexist with israel meshal not as occupiers after that national consensus will decide not ha,0
rt yall say why you dating lil girls like mature hoes just on a rampage outside,1
ight bitch ima see u,1
that night cap nonsense is for the birds,0
my bf loves crows thought he might enjoy the last tweet,0
michael pineda hides pine tar on his neck fact that the yankees cheat go red sox,0
yeah sorry monkey team just keeps kicking ppl waiting for muh pizza,0
well thank goodness i got other musicians that aren t bitches like for example,1
